epoch,step,train_accuracy_epoch,train_accuracy_step,train_loss,valid_accuracy,valid_loss
69,17499,,,,0.8519999980926514,0.4552614092826843
69,17499,0.8568571209907532,,0.4517764747142792,,
70,17509,,0.78125,,,
70,17519,,0.78125,,,
70,17529,,0.875,,,
70,17539,,0.9375,,,
70,17549,,0.9375,,,
70,17559,,0.875,,,
70,17569,,0.84375,,,
70,17579,,0.90625,,,
70,17589,,0.9375,,,
70,17599,,0.75,,,
70,17609,,0.84375,,,
70,17619,,0.90625,,,
70,17629,,0.84375,,,
70,17639,,0.90625,,,
70,17649,,0.9375,,,
70,17659,,0.84375,,,
70,17669,,0.90625,,,
70,17679,,0.71875,,,
70,17689,,0.90625,,,
70,17699,,0.875,,,
70,17709,,0.8125,,,
70,17719,,0.8125,,,
70,17729,,0.875,,,
70,17739,,0.875,,,
70,17749,,0.8709677457809448,,,
70,17749,,,,0.8495000004768372,0.4602263569831848
70,17749,0.8621077537536621,,0.4499225914478302,,
71,17759,,0.78125,,,
71,17769,,0.9375,,,
71,17779,,0.8125,,,
71,17789,,0.78125,,,
71,17799,,0.84375,,,
71,17809,,0.8125,,,
71,17819,,0.875,,,
71,17829,,0.875,,,
71,17839,,0.875,,,
71,17849,,0.78125,,,
71,17859,,0.75,,,
71,17869,,0.84375,,,
71,17879,,0.6875,,,
71,17889,,0.78125,,,
71,17899,,0.8125,,,
71,17909,,0.8125,,,
71,17919,,0.90625,,,
71,17929,,0.90625,,,
71,17939,,0.8125,,,
71,17949,,0.75,,,
71,17959,,0.90625,,,
71,17969,,0.8125,,,
71,17979,,0.875,,,
71,17989,,0.84375,,,
71,17999,,0.9032257795333862,,,
71,17999,,,,0.8565000295639038,0.4533938765525818
71,17999,0.8547318577766418,,0.4545879065990448,,
72,18009,,0.8125,,,
72,18019,,0.90625,,,
72,18029,,0.90625,,,
72,18039,,0.90625,,,
72,18049,,0.90625,,,
72,18059,,0.9375,,,
72,18069,,0.90625,,,
72,18079,,0.90625,,,
72,18089,,0.90625,,,
72,18099,,0.78125,,,
72,18109,,0.71875,,,
72,18119,,0.71875,,,
72,18129,,0.90625,,,
72,18139,,0.90625,,,
72,18149,,0.84375,,,
72,18159,,0.84375,,,
72,18169,,0.875,,,
72,18179,,0.8125,,,
72,18189,,0.78125,,,
72,18199,,0.90625,,,
72,18209,,0.65625,,,
72,18219,,0.75,,,
72,18229,,0.96875,,,
72,18239,,0.8125,,,
72,18249,,0.8387096524238586,,,
72,18249,,,,0.8514999747276306,0.45610418915748596
72,18249,0.858357310295105,,0.451071560382843,,
73,18259,,0.71875,,,
73,18269,,0.90625,,,
73,18279,,0.75,,,
73,18289,,0.90625,,,
73,18299,,0.9375,,,
73,18309,,0.8125,,,
73,18319,,0.9375,,,
73,18329,,0.84375,,,
73,18339,,0.8125,,,
73,18349,,0.90625,,,
73,18359,,0.84375,,,
73,18369,,0.78125,,,
73,18379,,0.8125,,,
73,18389,,0.9375,,,
73,18399,,0.84375,,,
73,18409,,0.90625,,,
73,18419,,0.90625,,,
73,18429,,0.84375,,,
73,18439,,0.8125,,,
73,18449,,0.8125,,,
73,18459,,0.96875,,,
73,18469,,0.90625,,,
73,18479,,0.9375,,,
73,18489,,0.875,,,
73,18499,,0.9354838728904724,,,
73,18499,,,,0.8525000214576721,0.4540160894393921
73,18499,0.8577322363853455,,0.45147624611854553,,
74,18509,,0.90625,,,
74,18519,,0.84375,,,
74,18529,,0.71875,,,
74,18539,,0.78125,,,
74,18549,,0.9375,,,
74,18559,,0.84375,,,
74,18569,,0.875,,,
74,18579,,0.96875,,,
74,18589,,0.84375,,,
74,18599,,0.875,,,
74,18609,,0.78125,,,
74,18619,,0.9375,,,
74,18629,,0.90625,,,
74,18639,,0.78125,,,
74,18649,,0.875,,,
74,18659,,0.875,,,
74,18669,,0.8125,,,
74,18679,,0.90625,,,
74,18689,,0.84375,,,
74,18699,,0.90625,,,
74,18709,,0.84375,,,
74,18719,,0.84375,,,
74,18729,,0.75,,,
74,18739,,0.90625,,,
74,18749,,0.9032257795333862,,,
74,18749,,,,0.8565000295639038,0.45223110914230347
74,18749,0.8568571209907532,,0.45163488388061523,,
75,18759,,0.875,,,
75,18769,,0.875,,,
75,18779,,0.875,,,
75,18789,,0.84375,,,
75,18799,,0.96875,,,
75,18809,,0.90625,,,
75,18819,,0.9375,,,
75,18829,,0.84375,,,
75,18839,,0.875,,,
75,18849,,0.90625,,,
75,18859,,0.84375,,,
75,18869,,0.875,,,
75,18879,,0.875,,,
75,18889,,0.84375,,,
75,18899,,0.8125,,,
75,18909,,0.875,,,
75,18919,,0.875,,,
75,18929,,0.875,,,
75,18939,,0.71875,,,
75,18949,,0.8125,,,
75,18959,,0.9375,,,
75,18969,,0.8125,,,
75,18979,,0.9375,,,
75,18989,,0.84375,,,
75,18999,,0.8709677457809448,,,
75,18999,,,,0.8539999723434448,0.45449233055114746
75,18999,0.8621077537536621,,0.44860732555389404,,
76,19009,,0.84375,,,
76,19019,,0.90625,,,
76,19029,,0.90625,,,
76,19039,,0.84375,,,
76,19049,,0.8125,,,
76,19059,,0.875,,,
76,19069,,0.90625,,,
76,19079,,0.90625,,,
76,19089,,0.875,,,
76,19099,,0.84375,,,
76,19109,,0.75,,,
76,19119,,0.84375,,,
76,19129,,0.9375,,,
76,19139,,0.90625,,,
76,19149,,0.875,,,
76,19159,,0.875,,,
76,19169,,0.84375,,,
76,19179,,0.84375,,,
76,19189,,1.0,,,
76,19199,,0.9375,,,
76,19209,,0.78125,,,
76,19219,,0.875,,,
76,19229,,0.9375,,,
76,19239,,0.90625,,,
76,19249,,0.774193525314331,,,
76,19249,,,,0.8504999876022339,0.45701590180397034
76,19249,0.8547318577766418,,0.4569394886493683,,
77,19259,,0.8125,,,
77,19269,,0.9375,,,
77,19279,,0.84375,,,
77,19289,,0.875,,,
77,19299,,0.90625,,,
77,19309,,0.78125,,,
77,19319,,0.875,,,
77,19329,,0.9375,,,
77,19339,,0.9375,,,
77,19349,,0.8125,,,
77,19359,,0.875,,,
77,19369,,0.8125,,,
77,19379,,0.90625,,,
77,19389,,0.90625,,,
77,19399,,0.875,,,
77,19409,,0.96875,,,
77,19419,,0.90625,,,
77,19429,,0.75,,,
77,19439,,0.84375,,,
77,19449,,0.90625,,,
77,19459,,0.84375,,,
77,19469,,0.9375,,,
77,19479,,0.875,,,
77,19489,,0.90625,,,
77,19499,,0.8064516186714172,,,
77,19499,,,,0.8500000238418579,0.457589715719223
77,19499,0.8551068902015686,,0.4550859332084656,,
78,19509,,0.875,,,
78,19519,,0.90625,,,
78,19529,,0.78125,,,
78,19539,,0.75,,,
78,19549,,0.875,,,
78,19559,,0.84375,,,
78,19569,,0.9375,,,
78,19579,,0.84375,,,
78,19589,,0.9375,,,
78,19599,,0.84375,,,
78,19609,,0.875,,,
78,19619,,0.78125,,,
78,19629,,0.84375,,,
78,19639,,0.875,,,
78,19649,,0.90625,,,
78,19659,,0.84375,,,
78,19669,,0.8125,,,
78,19679,,0.71875,,,
78,19689,,0.84375,,,
78,19699,,0.96875,,,
78,19709,,0.75,,,
78,19719,,0.9375,,,
78,19729,,0.78125,,,
78,19739,,0.84375,,,
78,19749,,0.774193525314331,,,
78,19749,,,,0.8579999804496765,0.45019906759262085
78,19749,0.8547318577766418,,0.45329421758651733,,
79,19759,,0.8125,,,
79,19769,,0.875,,,
79,19779,,0.8125,,,
79,19789,,0.8125,,,
79,19799,,0.9375,,,
79,19809,,0.78125,,,
79,19819,,0.90625,,,
79,19829,,0.84375,,,
79,19839,,0.8125,,,
79,19849,,0.875,,,
79,19859,,0.8125,,,
79,19869,,0.75,,,
79,19879,,0.96875,,,
79,19889,,0.90625,,,
79,19899,,0.8125,,,
79,19909,,0.875,,,
79,19919,,0.96875,,,
79,19929,,0.9375,,,
79,19939,,0.84375,,,
79,19949,,0.8125,,,
79,19959,,0.9375,,,
79,19969,,0.8125,,,
79,19979,,0.75,,,
79,19989,,0.8125,,,
79,19999,,0.8387096524238586,,,
79,19999,,,,0.8544999957084656,0.45483046770095825
79,19999,0.859732449054718,,0.44988277554512024,,
80,20009,,0.9375,,,
80,20019,,0.71875,,,
80,20029,,0.90625,,,
80,20039,,0.875,,,
80,20049,,0.8125,,,
80,20059,,0.84375,,,
80,20069,,0.90625,,,
80,20079,,0.8125,,,
80,20089,,0.84375,,,
80,20099,,0.8125,,,
80,20109,,0.84375,,,
80,20119,,0.84375,,,
80,20129,,0.90625,,,
80,20139,,0.875,,,
80,20149,,0.875,,,
80,20159,,0.90625,,,
80,20169,,0.9375,,,
80,20179,,0.78125,,,
80,20189,,0.8125,,,
80,20199,,0.84375,,,
80,20209,,0.84375,,,
80,20219,,0.875,,,
80,20229,,0.75,,,
80,20239,,0.84375,,,
80,20249,,0.9032257795333862,,,
80,20249,,,,0.8560000061988831,0.4531855583190918
80,20249,0.8567320704460144,,0.4529007375240326,,
81,20259,,0.84375,,,
81,20269,,0.90625,,,
81,20279,,1.0,,,
81,20289,,0.71875,,,
81,20299,,0.84375,,,
81,20309,,0.78125,,,
81,20319,,0.84375,,,
81,20329,,0.9375,,,
81,20339,,0.8125,,,
81,20349,,0.8125,,,
81,20359,,0.90625,,,
81,20369,,0.875,,,
81,20379,,0.9375,,,
81,20389,,0.84375,,,
81,20399,,0.8125,,,
81,20409,,0.84375,,,
81,20419,,0.875,,,
81,20429,,0.78125,,,
81,20439,,0.84375,,,
81,20449,,0.78125,,,
81,20459,,0.84375,,,
81,20469,,0.78125,,,
81,20479,,0.90625,,,
81,20489,,0.84375,,,
81,20499,,0.774193525314331,,,
81,20499,,,,0.8585000038146973,0.4519082307815552
81,20499,0.8529816269874573,,0.4554286003112793,,
82,20509,,0.84375,,,
82,20519,,0.78125,,,
82,20529,,0.90625,,,
82,20539,,0.9375,,,
82,20549,,0.90625,,,
82,20559,,0.96875,,,
82,20569,,0.9375,,,
82,20579,,0.875,,,
82,20589,,0.875,,,
82,20599,,0.9375,,,
82,20609,,0.71875,,,
82,20619,,0.875,,,
82,20629,,0.90625,,,
82,20639,,0.9375,,,
82,20649,,0.78125,,,
82,20659,,0.84375,,,
82,20669,,0.90625,,,
82,20679,,0.75,,,
82,20689,,0.84375,,,
82,20699,,0.78125,,,
82,20709,,0.8125,,,
82,20719,,0.875,,,
82,20729,,0.78125,,,
82,20739,,0.875,,,
82,20749,,0.8387096524238586,,,
82,20749,,,,0.8539999723434448,0.4547644555568695
82,20749,0.8612326383590698,,0.44913071393966675,,
83,20759,,0.875,,,
83,20769,,0.90625,,,
83,20779,,0.84375,,,
83,20789,,0.84375,,,
83,20799,,0.78125,,,
83,20809,,0.8125,,,
83,20819,,0.84375,,,
83,20829,,0.8125,,,
83,20839,,0.8125,,,
83,20849,,0.84375,,,
83,20859,,0.8125,,,
83,20869,,0.90625,,,
83,20879,,0.90625,,,
83,20889,,0.9375,,,
83,20899,,0.875,,,
83,20909,,0.90625,,,
83,20919,,0.78125,,,
83,20929,,0.90625,,,
83,20939,,0.8125,,,
83,20949,,0.71875,,,
83,20959,,0.9375,,,
83,20969,,0.90625,,,
83,20979,,0.78125,,,
83,20989,,0.90625,,,
83,20999,,0.8709677457809448,,,
83,20999,,,,0.8475000262260437,0.45897412300109863
83,20999,0.8577322363853455,,0.450959712266922,,
84,21009,,0.9375,,,
84,21019,,0.8125,,,
84,21029,,0.875,,,
84,21039,,0.875,,,
84,21049,,0.875,,,
84,21059,,0.9375,,,
84,21069,,0.96875,,,
84,21079,,0.9375,,,
84,21089,,0.875,,,
84,21099,,0.96875,,,
84,21109,,0.8125,,,
84,21119,,0.9375,,,
84,21129,,0.84375,,,
84,21139,,0.8125,,,
84,21149,,0.75,,,
84,21159,,0.8125,,,
84,21169,,0.875,,,
84,21179,,0.84375,,,
84,21189,,0.78125,,,
84,21199,,0.6875,,,
84,21209,,0.875,,,
84,21219,,0.84375,,,
84,21229,,0.84375,,,
84,21239,,0.71875,,,
84,21249,,0.8064516186714172,,,
84,21249,,,,0.843999981880188,0.4646124541759491
84,21249,0.8554819226264954,,0.4540664255619049,,
85,21259,,0.75,,,
85,21269,,0.9375,,,
85,21279,,0.875,,,
85,21289,,0.9375,,,
85,21299,,0.84375,,,
85,21309,,0.90625,,,
85,21319,,0.875,,,
85,21329,,0.78125,,,
85,21339,,0.90625,,,
85,21349,,0.96875,,,
85,21359,,0.90625,,,
85,21369,,0.90625,,,
85,21379,,1.0,,,
85,21389,,0.8125,,,
85,21399,,0.96875,,,
85,21409,,0.78125,,,
85,21419,,0.71875,,,
85,21429,,0.8125,,,
85,21439,,0.875,,,
85,21449,,0.875,,,
85,21459,,0.9375,,,
85,21469,,0.8125,,,
85,21479,,0.84375,,,
85,21489,,0.84375,,,
85,21499,,0.8064516186714172,,,
85,21499,,,,0.8504999876022339,0.4581311047077179
85,21499,0.8576071858406067,,0.4524831771850586,,
86,21509,,0.875,,,
86,21519,,0.84375,,,
86,21529,,0.875,,,
86,21539,,0.8125,,,
86,21549,,0.875,,,
86,21559,,0.875,,,
86,21569,,0.875,,,
86,21579,,0.90625,,,
86,21589,,0.8125,,,
86,21599,,0.84375,,,
86,21609,,0.8125,,,
86,21619,,0.875,,,
86,21629,,0.875,,,
86,21639,,0.8125,,,
86,21649,,0.84375,,,
86,21659,,0.96875,,,
86,21669,,0.84375,,,
86,21679,,0.9375,,,
86,21689,,0.90625,,,
86,21699,,0.96875,,,
86,21709,,0.65625,,,
86,21719,,0.84375,,,
86,21729,,0.90625,,,
86,21739,,0.84375,,,
86,21749,,0.9354838728904724,,,
86,21749,,,,0.8529999852180481,0.4559957683086395
86,21749,0.858482301235199,,0.45204323530197144,,
87,21759,,0.78125,,,
87,21769,,0.8125,,,
87,21779,,0.8125,,,
87,21789,,0.875,,,
87,21799,,0.8125,,,
87,21809,,0.84375,,,
87,21819,,0.84375,,,
87,21829,,0.8125,,,
87,21839,,0.78125,,,
87,21849,,0.84375,,,
87,21859,,0.84375,,,
87,21869,,0.8125,,,
87,21879,,0.9375,,,
87,21889,,0.6875,,,
87,21899,,0.90625,,,
87,21909,,0.78125,,,
87,21919,,0.90625,,,
87,21929,,0.78125,,,
87,21939,,0.84375,,,
87,21949,,0.75,,,
87,21959,,0.875,,,
87,21969,,0.78125,,,
87,21979,,0.90625,,,
87,21989,,0.8125,,,
87,21999,,0.9032257795333862,,,
87,21999,,,,0.8579999804496765,0.4529738426208496
87,21999,0.8523565530776978,,0.4565294086933136,,
88,22009,,0.8125,,,
88,22019,,0.90625,,,
88,22029,,0.96875,,,
88,22039,,0.9375,,,
88,22049,,0.8125,,,
88,22059,,0.9375,,,
88,22069,,0.875,,,
88,22079,,0.9375,,,
88,22089,,0.9375,,,
88,22099,,0.84375,,,
88,22109,,0.75,,,
88,22119,,0.90625,,,
88,22129,,0.78125,,,
88,22139,,0.875,,,
88,22149,,0.9375,,,
88,22159,,0.96875,,,
88,22169,,0.90625,,,
88,22179,,0.84375,,,
88,22189,,0.9375,,,
88,22199,,0.90625,,,
88,22209,,0.84375,,,
88,22219,,0.75,,,
88,22229,,0.84375,,,
88,22239,,0.8125,,,
88,22249,,0.9677419066429138,,,
88,22249,,,,0.8504999876022339,0.4600619971752167
88,22249,0.8563570380210876,,0.4545867443084717,,
89,22259,,0.875,,,
89,22269,,0.75,,,
89,22279,,0.90625,,,
89,22289,,0.96875,,,
89,22299,,0.875,,,
89,22309,,0.8125,,,
89,22319,,0.84375,,,
89,22329,,0.6875,,,
89,22339,,0.84375,,,
89,22349,,0.8125,,,
89,22359,,0.90625,,,
89,22369,,0.9375,,,
89,22379,,0.78125,,,
89,22389,,0.875,,,
89,22399,,0.90625,,,
89,22409,,0.875,,,
89,22419,,0.875,,,
89,22429,,0.90625,,,
89,22439,,0.84375,,,
89,22449,,0.84375,,,
89,22459,,0.9375,,,
89,22469,,0.96875,,,
89,22479,,0.84375,,,
89,22489,,0.875,,,
89,22499,,0.9032257795333862,,,
89,22499,,,,0.8525000214576721,0.45914068818092346
89,22499,0.8576071858406067,,0.4524983763694763,,
90,22509,,0.96875,,,
90,22519,,0.90625,,,
90,22529,,0.9375,,,
90,22539,,0.875,,,
90,22549,,0.90625,,,
90,22559,,0.78125,,,
90,22569,,0.8125,,,
90,22579,,0.84375,,,
90,22589,,0.8125,,,
90,22599,,0.875,,,
90,22609,,0.8125,,,
90,22619,,0.78125,,,
90,22629,,0.875,,,
90,22639,,0.90625,,,
90,22649,,0.8125,,,
90,22659,,0.875,,,
90,22669,,0.8125,,,
90,22679,,0.9375,,,
90,22689,,0.78125,,,
90,22699,,0.875,,,
90,22709,,0.78125,,,
90,22719,,0.8125,,,
90,22729,,0.84375,,,
90,22739,,0.90625,,,
90,22749,,0.774193525314331,,,
90,22749,,,,0.8479999899864197,0.4595112204551697
90,22749,0.8568571209907532,,0.45327630639076233,,
91,22759,,0.9375,,,
91,22769,,0.71875,,,
91,22779,,0.90625,,,
91,22789,,1.0,,,
91,22799,,0.9375,,,
91,22809,,0.875,,,
91,22819,,0.84375,,,
91,22829,,0.9375,,,
91,22839,,0.9375,,,
91,22849,,0.84375,,,
91,22859,,0.9375,,,
91,22869,,0.875,,,
91,22879,,0.8125,,,
91,22889,,0.8125,,,
91,22899,,0.84375,,,
91,22909,,0.6875,,,
91,22919,,0.78125,,,
91,22929,,0.78125,,,
91,22939,,0.8125,,,
91,22949,,0.84375,,,
91,22959,,0.78125,,,
91,22969,,0.84375,,,
91,22979,,0.84375,,,
91,22989,,0.90625,,,
91,22999,,0.8709677457809448,,,
91,22999,,,,0.8510000109672546,0.4586229920387268
91,22999,0.8577322363853455,,0.453691691160202,,
92,23009,,0.8125,,,
92,23019,,0.84375,,,
92,23029,,0.84375,,,
92,23039,,0.84375,,,
92,23049,,0.71875,,,
92,23059,,0.8125,,,
92,23069,,0.78125,,,
92,23079,,0.84375,,,
92,23089,,0.90625,,,
92,23099,,0.75,,,
92,23109,,0.78125,,,
92,23119,,0.8125,,,
92,23129,,0.84375,,,
92,23139,,0.875,,,
92,23149,,0.875,,,
92,23159,,0.9375,,,
92,23169,,0.90625,,,
92,23179,,0.90625,,,
92,23189,,0.75,,,
92,23199,,0.78125,,,
92,23209,,0.9375,,,
92,23219,,0.78125,,,
92,23229,,0.75,,,
92,23239,,0.875,,,
92,23249,,0.8387096524238586,,,
92,23249,,,,0.8495000004768372,0.46080654859542847
92,23249,0.8603575229644775,,0.45165857672691345,,
93,23259,,0.84375,,,
93,23269,,0.75,,,
93,23279,,0.84375,,,
93,23289,,0.90625,,,
93,23299,,0.875,,,
93,23309,,0.875,,,
93,23319,,0.90625,,,
93,23329,,0.78125,,,
93,23339,,0.90625,,,
93,23349,,0.84375,,,
93,23359,,0.9375,,,
93,23369,,0.875,,,
93,23379,,0.84375,,,
93,23389,,0.875,,,
93,23399,,0.84375,,,
93,23409,,0.90625,,,
93,23419,,0.90625,,,
93,23429,,0.90625,,,
93,23439,,0.875,,,
93,23449,,0.875,,,
93,23459,,0.8125,,,
93,23469,,0.78125,,,
93,23479,,0.90625,,,
93,23489,,0.90625,,,
93,23499,,0.9032257795333862,,,
93,23499,,,,0.8554999828338623,0.45586371421813965
93,23499,0.8548568487167358,,0.4553312361240387,,
94,23509,,0.6875,,,
94,23519,,0.75,,,
94,23529,,0.8125,,,
94,23539,,0.84375,,,
94,23549,,0.84375,,,
94,23559,,0.9375,,,
94,23569,,0.90625,,,
94,23579,,0.90625,,,
94,23589,,0.875,,,
94,23599,,0.875,,,
94,23609,,0.90625,,,
94,23619,,0.9375,,,
94,23629,,0.9375,,,
94,23639,,0.84375,,,
94,23649,,0.84375,,,
94,23659,,0.875,,,
94,23669,,0.8125,,,
94,23679,,0.875,,,
94,23689,,0.84375,,,
94,23699,,0.84375,,,
94,23709,,0.90625,,,
94,23719,,0.84375,,,
94,23729,,0.84375,,,
94,23739,,0.8125,,,
94,23749,,0.8064516186714172,,,
94,23749,,,,0.8510000109672546,0.4589671492576599
94,23749,0.8539817333221436,,0.4569600522518158,,
95,23759,,0.78125,,,
95,23769,,0.875,,,
95,23779,,0.78125,,,
95,23789,,0.75,,,
95,23799,,0.875,,,
95,23809,,0.875,,,
95,23819,,0.875,,,
95,23829,,0.90625,,,
95,23839,,0.84375,,,
95,23849,,0.90625,,,
95,23859,,0.90625,,,
95,23869,,0.78125,,,
95,23879,,0.8125,,,
95,23889,,0.84375,,,
95,23899,,0.875,,,
95,23909,,0.84375,,,
95,23919,,0.84375,,,
95,23929,,0.84375,,,
95,23939,,0.78125,,,
95,23949,,0.90625,,,
95,23959,,0.8125,,,
95,23969,,0.90625,,,
95,23979,,0.78125,,,
95,23989,,0.9375,,,
95,23999,,0.8387096524238586,,,
95,23999,,,,0.843999981880188,0.4668499529361725
95,23999,0.8524815440177917,,0.45971986651420593,,
96,24009,,0.75,,,
96,24019,,0.71875,,,
96,24029,,0.875,,,
96,24039,,0.875,,,
96,24049,,0.84375,,,
96,24059,,0.875,,,
96,24069,,0.8125,,,
96,24079,,0.8125,,,
96,24089,,0.90625,,,
96,24099,,0.8125,,,
96,24109,,0.84375,,,
96,24119,,0.90625,,,
96,24129,,0.875,,,
96,24139,,0.78125,,,
96,24149,,0.8125,,,
96,24159,,0.78125,,,
96,24169,,0.90625,,,
96,24179,,0.875,,,
96,24189,,0.8125,,,
96,24199,,0.8125,,,
96,24209,,0.875,,,
96,24219,,0.875,,,
96,24229,,0.96875,,,
96,24239,,0.84375,,,
96,24249,,0.9032257795333862,,,
96,24249,,,,0.8544999957084656,0.45630621910095215
96,24249,0.8541067838668823,,0.45735254883766174,,
97,24259,,0.9375,,,
97,24269,,0.8125,,,
97,24279,,0.875,,,
97,24289,,0.8125,,,
97,24299,,0.78125,,,
97,24309,,0.78125,,,
97,24319,,0.90625,,,
97,24329,,0.75,,,
97,24339,,0.8125,,,
97,24349,,0.8125,,,
97,24359,,0.71875,,,
97,24369,,0.6875,,,
97,24379,,0.84375,,,
97,24389,,0.90625,,,
97,24399,,0.875,,,
97,24409,,0.84375,,,
97,24419,,0.9375,,,
97,24429,,0.84375,,,
97,24439,,0.90625,,,
97,24449,,0.84375,,,
97,24459,,0.875,,,
97,24469,,0.9375,,,
97,24479,,0.84375,,,
97,24489,,0.84375,,,
97,24499,,0.8387096524238586,,,
97,24499,,,,0.8514999747276306,0.46069395542144775
97,24499,0.8557319641113281,,0.4546889066696167,,
98,24509,,0.875,,,
98,24519,,0.78125,,,
98,24529,,0.84375,,,
98,24539,,0.96875,,,
98,24549,,0.9375,,,
98,24559,,0.90625,,,
98,24569,,0.875,,,
98,24579,,0.8125,,,
98,24589,,0.8125,,,
98,24599,,0.96875,,,
98,24609,,0.75,,,
98,24619,,0.75,,,
98,24629,,0.9375,,,
98,24639,,0.875,,,
98,24649,,0.90625,,,
98,24659,,1.0,,,
98,24669,,0.875,,,
98,24679,,0.90625,,,
98,24689,,0.875,,,
98,24699,,0.90625,,,
98,24709,,0.96875,,,
98,24719,,0.8125,,,
98,24729,,0.90625,,,
98,24739,,0.84375,,,
98,24749,,0.9032257795333862,,,
98,24749,,,,0.843999981880188,0.4666895568370819
98,24749,0.8578572273254395,,0.45192521810531616,,
99,24759,,0.8125,,,
99,24769,,0.875,,,
99,24779,,0.90625,,,
99,24789,,0.84375,,,
99,24799,,0.90625,,,
99,24809,,0.875,,,
99,24819,,0.78125,,,
99,24829,,0.875,,,
99,24839,,0.78125,,,
99,24849,,0.8125,,,
99,24859,,0.9375,,,
99,24869,,0.90625,,,
99,24879,,0.84375,,,
99,24889,,0.875,,,
99,24899,,0.9375,,,
99,24909,,0.8125,,,
99,24919,,0.78125,,,
99,24929,,0.875,,,
99,24939,,0.90625,,,
99,24949,,0.90625,,,
99,24959,,0.875,,,
99,24969,,0.90625,,,
99,24979,,0.8125,,,
99,24989,,0.84375,,,
99,24999,,0.9032257795333862,,,
99,24999,,,,0.8489999771118164,0.4592345058917999
99,24999,0.8577322363853455,,0.45348402857780457,,
